invested_amount,quantity,entry_price,exit_price,index,entry_time,exit_time,pnl,percentage_move,rsi
99579.40000000001,86,1157.9,1145.4,8535,2025-06-17 11:10:00+05:30,2025-06-17 15:25:00+05:30,-1075.0,1.5,41
99553.59999999999,86,1157.6,1145.4,8535,2025-06-17 11:25:00+05:30,2025-06-17 15:25:00+05:30,-1049.1999999999844,1.5,41
99368.7,86,1155.45,1145.4,8535,2025-06-17 11:50:00+05:30,2025-06-17 15:25:00+05:30,-864.2999999999961,1.5,41
99041.90000000001,86,1151.65,1145.4,8535,2025-06-17 12:20:00+05:30,2025-06-17 15:25:00+05:30,-537.5,1.5,41
99140.8,86,1152.8,1145.4,8535,2025-06-17 12:35:00+05:30,2025-06-17 15:25:00+05:30,-636.3999999999883,1.5,41
99024.7,86,1151.45,1145.4,8535,2025-06-17 12:55:00+05:30,2025-06-17 15:25:00+05:30,-520.2999999999961,1.5,41
99880.34999999999,87,1148.05,1145.4,8535,2025-06-17 13:10:00+05:30,2025-06-17 15:25:00+05:30,-230.54999999998813,1.5,41
99514.90000000001,86,1157.15,1145.4,8535,2025-06-17 09:25:00+05:30,2025-06-17 15:25:00+05:30,-1010.5,2.0,41
99579.40000000001,86,1157.9,1145.4,8535,2025-06-17 11:10:00+05:30,2025-06-17 15:25:00+05:30,-1075.0,2.0,41
99553.59999999999,86,1157.6,1145.4,8535,2025-06-17 11:25:00+05:30,2025-06-17 15:25:00+05:30,-1049.1999999999844,2.0,41
99368.7,86,1155.45,1145.4,8535,2025-06-17 11:50:00+05:30,2025-06-17 15:25:00+05:30,-864.2999999999961,2.0,41
99041.90000000001,86,1151.65,1145.4,8535,2025-06-17 12:20:00+05:30,2025-06-17 15:25:00+05:30,-537.5,2.0,41
99140.8,86,1152.8,1145.4,8535,2025-06-17 12:35:00+05:30,2025-06-17 15:25:00+05:30,-636.3999999999883,2.0,41
99024.7,86,1151.45,1145.4,8535,2025-06-17 12:55:00+05:30,2025-06-17 15:25:00+05:30,-520.2999999999961,2.0,41
