invested_amount,quantity,entry_price,exit_price,index,entry_time,exit_time,pnl,percentage_move,rsi
99944.56999999999,781,127.97,126.69030000000001,7343,2025-05-28 09:15:00+05:30,2025-05-28 09:50:00+05:30,-999.4456999999932,1,36
99950.52,789,126.68,127.9468,7349,2025-05-28 10:05:00+05:30,2025-05-28 10:20:00+05:30,999.5051999999915,1,36
99934.29,783,127.63,127.75,7410,2025-05-28 14:25:00+05:30,2025-05-28 15:25:00+05:30,93.96000000000356,1,36
99886.04000000001,787,126.92,128.1892,7555,2025-05-30 10:55:00+05:30,2025-05-30 15:00:00+05:30,998.8603999999983,1,36
99987.59999999999,776,128.85,127.7,7635,2025-06-02 12:40:00+05:30,2025-06-02 15:25:00+05:30,-892.3999999999934,1,36
99895.20000000001,778,128.4,127.7,7635,2025-06-02 13:35:00+05:30,2025-06-02 15:25:00+05:30,-544.6000000000022,1,36
99941.4,780,128.13,127.7,7635,2025-06-02 14:20:00+05:30,2025-06-02 15:25:00+05:30,-335.39999999999424,1,36
99968.81999999999,777,128.66,127.85,7785,2025-06-04 13:45:00+05:30,2025-06-04 15:25:00+05:30,-629.3700000000017,1,36
99937.74,777,128.62,127.85,7785,2025-06-04 14:05:00+05:30,2025-06-04 15:25:00+05:30,-598.2900000000079,1,36
99954.35999999999,774,129.14,127.84859999999999,7808,2025-06-05 09:15:00+05:30,2025-06-05 11:05:00+05:30,-999.5435999999968,1,36
99964.8,780,128.16,129.4416,7817,2025-06-05 11:10:00+05:30,2025-06-05 11:50:00+05:30,999.647999999998,1,36
99960.0,784,127.5,127.57,7860,2025-06-05 13:55:00+05:30,2025-06-05 15:25:00+05:30,54.87999999999465,1,36
99965.68,788,126.86,126.45,7935,2025-06-06 13:45:00+05:30,2025-06-06 15:25:00+05:30,-323.0799999999973,1,36
99965.68,788,126.86,126.45,7935,2025-06-06 14:45:00+05:30,2025-06-06 15:25:00+05:30,-323.0799999999973,1,36
99914.84999999999,763,130.95,132.2,8086,2025-06-10 15:25:00+05:30,2025-06-11 09:15:00+05:30,953.75,1,36
99998.25,759,131.75,133.0675,8156,2025-06-11 13:55:00+05:30,2025-06-11 15:05:00+05:30,999.9824999999965,1,36
99969.42,757,132.06,132.26,8160,2025-06-11 13:35:00+05:30,2025-06-11 15:25:00+05:30,151.3999999999914,1,36
99941.75,745,134.15,135.4915,8239,2025-06-13 09:25:00+05:30,2025-06-13 09:30:00+05:30,999.4174999999973,1,36
99875.79999999999,724,137.95,138.25,8385,2025-06-16 15:15:00+05:30,2025-06-16 15:25:00+05:30,217.20000000000823,1,36
99921.6,720,138.78,137.3922,8450,2025-06-17 12:55:00+05:30,2025-06-17 14:35:00+05:30,-999.215999999999,1,36
99900.0,720,138.75,137.3625,8450,2025-06-17 13:10:00+05:30,2025-06-17 14:35:00+05:30,-998.9999999999918,1,36
99955.75,725,137.87,137.19,8460,2025-06-17 14:45:00+05:30,2025-06-17 15:25:00+05:30,-493.00000000000495,1,36
99874.31999999999,728,137.19,136.7,8461,2025-06-17 15:25:00+05:30,2025-06-18 09:15:00+05:30,-356.7200000000066,1,36
99982.35,729,137.15,135.7785,8477,2025-06-18 09:25:00+05:30,2025-06-18 10:35:00+05:30,-999.8234999999981,1,36
99964.53000000001,739,135.27,133.9173,8522,2025-06-18 11:10:00+05:30,2025-06-18 14:20:00+05:30,-999.645299999999,1,36
99994.09,739,135.31,133.95690000000002,8522,2025-06-18 11:35:00+05:30,2025-06-18 14:20:00+05:30,-999.9408999999878,1,36
99956.65,745,134.17,133.1,8535,2025-06-18 14:30:00+05:30,2025-06-18 15:25:00+05:30,-797.1499999999949,1,36
99956.07,747,133.81,132.4719,8548,2025-06-19 09:20:00+05:30,2025-06-19 10:15:00+05:30,-999.560699999998,1,36
99989.1,783,127.7,127.34,8610,2025-06-19 13:45:00+05:30,2025-06-19 15:25:00+05:30,-281.87999999999954,1,36
99903.54,687,145.42,143.96579999999997,8828,2025-06-24 12:45:00+05:30,2025-06-24 14:50:00+05:30,-999.0354000000099,1,36
99953.15000000001,691,144.65,143.2035,8832,2025-06-24 13:50:00+05:30,2025-06-24 15:10:00+05:30,-999.53150000001,1,36
99945.56,692,144.43,143.9,8835,2025-06-24 14:35:00+05:30,2025-06-24 15:25:00+05:30,-366.7600000000008,1,36
99941.00000000001,695,143.8,143.9,8835,2025-06-24 15:10:00+05:30,2025-06-24 15:25:00+05:30,69.49999999999605,1,36
99899.3,695,143.74,143.9,8835,2025-06-24 15:20:00+05:30,2025-06-24 15:25:00+05:30,111.19999999999763,1,36
99918.23999999999,688,145.23,143.77769999999998,8943,2025-06-26 09:45:00+05:30,2025-06-26 11:55:00+05:30,-999.1824000000056,1,36
99994.61,691,144.71,143.2629,8961,2025-06-26 10:20:00+05:30,2025-06-26 13:25:00+05:30,-999.9461000000042,1,36
99918.59999999999,691,144.6,143.154,8961,2025-06-26 10:35:00+05:30,2025-06-26 13:25:00+05:30,-999.1859999999986,1,36
99965.25,693,144.25,143.99,8985,2025-06-26 11:20:00+05:30,2025-06-26 15:25:00+05:30,-180.1799999999937,1,36
99999.90000000001,693,144.3,143.99,8985,2025-06-26 11:45:00+05:30,2025-06-26 15:25:00+05:30,-214.83000000000158,1,36
99866.6,694,143.9,143.99,8985,2025-06-26 12:25:00+05:30,2025-06-26 15:25:00+05:30,62.46000000000237,1,36
99952.56000000001,696,143.61,143.99,8985,2025-06-26 12:50:00+05:30,2025-06-26 15:25:00+05:30,264.47999999999683,1,36
99917.76,696,143.56,143.99,8985,2025-06-26 13:00:00+05:30,2025-06-26 15:25:00+05:30,299.28000000000475,1,36
99977.68,697,143.44,143.99,8985,2025-06-26 13:30:00+05:30,2025-06-26 15:25:00+05:30,383.3500000000079,1,36
99936.0,694,144.0,145.44,9042,2025-06-27 13:15:00+05:30,2025-06-27 13:55:00+05:30,999.3599999999984,1,36
99963.76,694,144.04,143.9,9060,2025-06-27 15:20:00+05:30,2025-06-27 15:25:00+05:30,-97.15999999999053,1,36
99966.96999999999,691,144.67,143.2233,9149,2025-07-01 09:55:00+05:30,2025-07-01 10:20:00+05:30,-999.669699999995,1,36
99885.4,695,143.72,142.2828,9207,2025-07-01 10:30:00+05:30,2025-07-01 15:10:00+05:30,-998.8539999999931,1,36
99876.82,698,143.09,141.6591,9208,2025-07-01 11:10:00+05:30,2025-07-01 15:15:00+05:30,-998.7682000000058,1,36
99883.8,698,143.1,141.66899999999998,9208,2025-07-01 14:05:00+05:30,2025-07-01 15:15:00+05:30,-998.8380000000082,1,36
99969.61000000002,701,142.61,141.18390000000002,9220,2025-07-02 09:15:00+05:30,2025-07-02 10:00:00+05:30,-999.6960999999937,1,36
99905.88,708,141.11,142.52110000000002,9239,2025-07-02 10:20:00+05:30,2025-07-02 11:35:00+05:30,999.0588000000033,1,36
99898.49999999999,705,141.7,143.117,9246,2025-07-02 09:50:00+05:30,2025-07-02 12:10:00+05:30,998.9850000000012,1,36
99990.84,708,141.23,139.81769999999997,9266,2025-07-02 13:30:00+05:30,2025-07-02 13:50:00+05:30,-999.9084000000114,1,36
99995.04,711,140.64,141.29,9285,2025-07-02 14:00:00+05:30,2025-07-02 15:25:00+05:30,462.15000000000407,1,36
99973.71,711,140.61,142.0161,9297,2025-07-03 09:35:00+05:30,2025-07-03 10:10:00+05:30,999.7370999999864,1,36
99915.90000000001,686,145.65,147.1065,9420,2025-07-04 13:10:00+05:30,2025-07-04 14:10:00+05:30,999.1590000000037,1,36
99879.85,685,145.81,147.2681,9425,2025-07-04 12:15:00+05:30,2025-07-04 14:35:00+05:30,998.7985000000012,1,36
99927.8,685,145.88,147.3388,9425,2025-07-04 12:25:00+05:30,2025-07-04 14:35:00+05:30,999.2779999999976,1,36
99941.5,685,145.9,147.359,9425,2025-07-04 12:35:00+05:30,2025-07-04 14:35:00+05:30,999.4150000000022,1,36
99915.90000000001,686,145.65,144.1935,9477,2025-07-07 09:30:00+05:30,2025-07-07 12:40:00+05:30,-999.1590000000037,1,36
99905.0,689,145.0,144.48,9510,2025-07-07 09:50:00+05:30,2025-07-07 15:25:00+05:30,-358.280000000007,1,36
99877.44,689,144.96,144.48,9510,2025-07-07 10:30:00+05:30,2025-07-07 15:25:00+05:30,-330.72000000001253,1,36
99897.12000000001,692,144.36,144.48,9510,2025-07-07 12:15:00+05:30,2025-07-07 15:25:00+05:30,83.03999999998348,1,36
99931.72,692,144.41,144.48,9510,2025-07-07 12:30:00+05:30,2025-07-07 15:25:00+05:30,48.43999999999528,1,36
99909.81,693,144.17,144.48,9510,2025-07-07 12:50:00+05:30,2025-07-07 15:25:00+05:30,214.83000000000158,1,36
99884.05,691,144.55,143.1045,9520,2025-07-08 09:20:00+05:30,2025-07-08 10:00:00+05:30,-998.8405000000067,1,36
99894.04,697,143.32,141.8868,9545,2025-07-08 10:20:00+05:30,2025-07-08 12:05:00+05:30,-998.9403999999995,1,36
99981.52,698,143.24,141.8076,9545,2025-07-08 10:30:00+05:30,2025-07-08 12:05:00+05:30,-999.8152000000009,1,36
99957.77999999998,702,142.39,143.8139,9568,2025-07-08 11:55:00+05:30,2025-07-08 14:00:00+05:30,999.5778000000023,1,36
99962.54000000001,706,141.59,143.0059,9568,2025-07-08 12:55:00+05:30,2025-07-08 14:00:00+05:30,999.6253999999954,1,36
99899.0,706,141.5,142.915,9568,2025-07-08 13:05:00+05:30,2025-07-08 14:00:00+05:30,998.9899999999943,1,36
99925.0,700,142.75,141.3225,9659,2025-07-09 10:10:00+05:30,2025-07-09 15:20:00+05:30,-999.2500000000064,1,36
99866.51999999999,702,142.26,141.3,9660,2025-07-09 12:20:00+05:30,2025-07-09 15:25:00+05:30,-673.9199999999856,1,36
99877.89000000001,707,141.27,142.6827,9665,2025-07-10 09:25:00+05:30,2025-07-10 09:35:00+05:30,998.7789000000007,1,36
99959.43999999999,721,138.64,137.25359999999998,9750,2025-07-11 09:55:00+05:30,2025-07-11 10:25:00+05:30,-999.5944000000064,1,36
99977.5,725,137.9,136.52100000000002,9759,2025-07-11 10:45:00+05:30,2025-07-11 11:10:00+05:30,-999.7749999999933,1,36
99939.84,728,137.28,138.6528,9814,2025-07-14 09:25:00+05:30,2025-07-14 09:30:00+05:30,999.3984000000089,1,36
99876.0,696,143.5,142.9,9960,2025-07-15 11:45:00+05:30,2025-07-15 15:25:00+05:30,-417.59999999999604,1,36
99988.5,698,143.25,142.9,9960,2025-07-15 12:00:00+05:30,2025-07-15 15:25:00+05:30,-244.29999999999603,1,36
99866.16,697,143.28,142.9,9960,2025-07-15 12:30:00+05:30,2025-07-15 15:25:00+05:30,-264.85999999999683,1,36
99932.65999999999,698,143.17,142.9,9960,2025-07-15 12:50:00+05:30,2025-07-15 15:25:00+05:30,-188.4599999999873,1,36
99980.40000000001,696,143.65,142.2135,10099,2025-07-17 12:20:00+05:30,2025-07-17 14:30:00+05:30,-999.8039999999967,1,36
99876.0,696,143.5,142.065,10099,2025-07-17 13:50:00+05:30,2025-07-17 14:30:00+05:30,-998.7600000000016,1,36
99920.54,701,142.54,142.55,10110,2025-07-17 15:10:00+05:30,2025-07-17 15:25:00+05:30,7.010000000013548,1,36
99955.48000000001,706,141.58,142.99580000000003,10134,2025-07-18 10:50:00+05:30,2025-07-18 11:10:00+05:30,999.5548000000131,1,36
99895.20000000001,778,128.4,128.5,10335,2025-07-23 14:35:00+05:30,2025-07-23 15:25:00+05:30,77.79999999999558,1,36
99973.0,778,128.5,128.5,10335,2025-07-23 14:45:00+05:30,2025-07-23 15:25:00+05:30,0.0,1,36
99945.51,777,128.63,129.91629999999998,10342,2025-07-24 09:20:00+05:30,2025-07-24 09:45:00+05:30,999.4550999999867,1,36
99969.3,802,124.65,123.40350000000001,10484,2025-07-25 12:35:00+05:30,2025-07-25 15:20:00+05:30,-999.6929999999979,1,36
99977.31999999999,802,124.66,123.4134,10484,2025-07-25 14:35:00+05:30,2025-07-25 15:20:00+05:30,-999.7732000000007,1,36
99924.65,805,124.13,123.48,10485,2025-07-25 15:05:00+05:30,2025-07-25 15:25:00+05:30,-523.2499999999932,1,36
99959.2,814,122.8,121.57199999999999,10504,2025-07-28 09:45:00+05:30,2025-07-28 10:45:00+05:30,-999.592000000007,1,36
99958.46,839,119.14,118.8,10560,2025-07-28 14:35:00+05:30,2025-07-28 15:25:00+05:30,-285.26000000000283,1,36
99996.66,843,118.62,118.8,10560,2025-07-28 15:20:00+05:30,2025-07-28 15:25:00+05:30,151.73999999999376,1,36
99939.59999999999,852,117.3,118.473,10607,2025-07-29 11:15:00+05:30,2025-07-29 13:05:00+05:30,999.3960000000015,1,36
99897.0,852,117.25,118.4225,10607,2025-07-29 11:50:00+05:30,2025-07-29 13:05:00+05:30,998.9699999999996,1,36
99890.37999999999,851,117.38,116.2062,10709,2025-07-30 10:00:00+05:30,2025-07-30 15:20:00+05:30,-998.9037999999999,1,36
99994.86,854,117.09,116.5,10710,2025-07-30 11:00:00+05:30,2025-07-30 15:25:00+05:30,-503.8600000000029,1,36
99926.0,850,117.56,118.73559999999999,10719,2025-07-31 09:15:00+05:30,2025-07-31 09:55:00+05:30,999.2599999999903,1,36
99997.3,845,118.34,118.59,10785,2025-07-31 14:30:00+05:30,2025-07-31 15:25:00+05:30,211.25,1,36
99954.90000000001,846,118.15,118.59,10785,2025-07-31 15:00:00+05:30,2025-07-31 15:25:00+05:30,372.2399999999981,1,36
99910.32,849,117.68,118.8568,10801,2025-08-01 09:45:00+05:30,2025-08-01 10:30:00+05:30,999.1032,1,36
99979.20000000001,848,117.9,116.721,10856,2025-08-01 14:10:00+05:30,2025-08-01 15:05:00+05:30,-999.7920000000017,1,36
99915.91,851,117.41,116.2359,10869,2025-08-04 09:15:00+05:30,2025-08-04 09:55:00+05:30,-999.1590999999963,1,36
99936.06,859,116.34,117.5034,10900,2025-08-04 10:20:00+05:30,2025-08-04 12:30:00+05:30,999.3605999999963,1,36
99945.28,848,117.86,116.6814,10994,2025-08-05 10:00:00+05:30,2025-08-05 14:05:00+05:30,-999.4528000000025,1,36
99927.3,849,117.7,116.52300000000001,11008,2025-08-05 10:35:00+05:30,2025-08-05 15:15:00+05:30,-999.2729999999937,1,36
99910.32,849,117.68,116.50320000000002,11008,2025-08-05 11:00:00+05:30,2025-08-05 15:15:00+05:30,-999.103199999988,1,36
99884.85,849,117.65,116.68,11010,2025-08-05 10:50:00+05:30,2025-08-05 15:25:00+05:30,-823.5299999999991,1,36
99931.08,852,117.29,116.68,11010,2025-08-05 13:15:00+05:30,2025-08-05 15:25:00+05:30,-519.7199999999996,1,36
99911.89,853,117.13,116.68,11010,2025-08-05 13:25:00+05:30,2025-08-05 15:25:00+05:30,-383.8499999999903,1,36
99926.54000000001,854,117.01,116.68,11010,2025-08-05 13:50:00+05:30,2025-08-05 15:25:00+05:30,-281.8199999999986,1,36
99918.0,854,117.0,116.68,11010,2025-08-05 14:25:00+05:30,2025-08-05 15:25:00+05:30,-273.2799999999942,1,36
99909.45999999999,854,116.99,116.68,11010,2025-08-05 14:35:00+05:30,2025-08-05 15:25:00+05:30,-264.7399999999898,1,36
99906.75,855,116.85,116.68,11010,2025-08-05 15:05:00+05:30,2025-08-05 15:25:00+05:30,-145.3499999999893,1,36
99903.76,856,116.71,116.68,11010,2025-08-05 15:20:00+05:30,2025-08-05 15:25:00+05:30,-25.67999999998881,1,36
99926.0,850,117.56,116.3844,11014,2025-08-06 09:15:00+05:30,2025-08-06 09:30:00+05:30,-999.2600000000025,1,36
99931.83,881,113.43,112.29570000000001,11081,2025-08-06 12:20:00+05:30,2025-08-06 15:05:00+05:30,-999.3182999999965,1,36
99949.45,881,113.45,112.31550000000001,11081,2025-08-06 12:30:00+05:30,2025-08-06 15:05:00+05:30,-999.4944999999899,1,36
99911.45000000001,883,113.15,112.0185,11083,2025-08-06 13:00:00+05:30,2025-08-06 15:15:00+05:30,-999.1145000000023,1,36
99957.06,882,113.33,114.4633,11137,2025-08-07 09:15:00+05:30,2025-08-07 13:30:00+05:30,999.5706000000049,1,36
99978.45,885,112.97,114.0997,11200,2025-08-08 10:50:00+05:30,2025-08-08 12:30:00+05:30,999.7844999999998,1,36
99989.24,884,113.11,114.2411,11201,2025-08-08 10:25:00+05:30,2025-08-08 12:35:00+05:30,999.8924000000031,1,36
99985.09999999999,886,112.85,113.23,11235,2025-08-08 14:15:00+05:30,2025-08-08 15:25:00+05:30,336.6800000000086,1,36
99958.51999999999,886,112.82,113.23,11235,2025-08-08 14:35:00+05:30,2025-08-08 15:25:00+05:30,363.26000000000954,1,36
99898.8,885,112.88,113.23,11235,2025-08-08 15:05:00+05:30,2025-08-08 15:25:00+05:30,309.75000000000756,1,36
99948.59999999999,892,112.05,113.17049999999999,11299,2025-08-11 09:50:00+05:30,2025-08-11 14:30:00+05:30,999.4859999999935,1,36
99923.58,873,114.46,113.3154,11425,2025-08-13 09:15:00+05:30,2025-08-13 12:30:00+05:30,-999.2357999999973,1,36
99959.2,880,113.59,114.7259,11431,2025-08-13 11:35:00+05:30,2025-08-13 13:00:00+05:30,999.5919999999933,1,36
99933.51,879,113.69,114.82690000000001,11431,2025-08-13 12:35:00+05:30,2025-08-13 13:00:00+05:30,999.33510000001,1,36
99888.36,858,116.42,116.0,11610,2025-08-18 14:25:00+05:30,2025-08-18 15:25:00+05:30,-360.3600000000015,1,36
99932.0,860,116.2,116.0,11610,2025-08-18 15:15:00+05:30,2025-08-18 15:25:00+05:30,-172.00000000000244,1,36
99966.6,855,116.92,118.0892,11676,2025-08-19 09:15:00+05:30,2025-08-19 14:40:00+05:30,999.666000000003,1,36
99936.79999999999,848,117.85,117.75,11760,2025-08-20 13:55:00+05:30,2025-08-20 15:25:00+05:30,-84.79999999999518,1,36
99951.5,850,117.59,117.75,11760,2025-08-20 15:10:00+05:30,2025-08-20 15:25:00+05:30,135.9999999999971,1,36
99970.72,848,117.89,117.25,11835,2025-08-21 12:10:00+05:30,2025-08-21 15:25:00+05:30,-542.7200000000005,1,36
99902.88,848,117.81,117.25,11835,2025-08-21 12:35:00+05:30,2025-08-21 15:25:00+05:30,-474.8800000000019,1,36
99897.0,852,117.25,119.39,11836,2025-08-21 15:25:00+05:30,2025-08-22 09:15:00+05:30,1823.2800000000004,1,36
99882.86,821,121.66,122.8766,11905,2025-08-22 13:50:00+05:30,2025-08-22 15:00:00+05:30,998.8285999999997,1,36
99893.33,827,120.79,120.35,11985,2025-08-25 10:15:00+05:30,2025-08-25 15:25:00+05:30,-363.8800000000099,1,36
99886.45999999999,842,118.63,117.44369999999999,12050,2025-08-26 10:20:00+05:30,2025-08-26 14:35:00+05:30,-998.8646000000024,1,36
99954.92000000001,844,118.43,118.2,12060,2025-08-26 10:55:00+05:30,2025-08-26 15:25:00+05:30,-194.12000000000336,1,36
99912.59999999999,846,118.1,118.2,12060,2025-08-26 12:45:00+05:30,2025-08-26 15:25:00+05:30,84.60000000000721,1,36
99912.59999999999,846,118.1,118.2,12060,2025-08-26 13:10:00+05:30,2025-08-26 15:25:00+05:30,84.60000000000721,1,36
99996.82,847,118.06,118.2,12060,2025-08-26 15:00:00+05:30,2025-08-26 15:25:00+05:30,118.58000000000048,1,36
99955.05,845,118.29,118.65,12135,2025-08-28 15:20:00+05:30,2025-08-28 15:25:00+05:30,304.19999999999953,1,36
99883.5,850,117.51,118.6851,12158,2025-08-29 09:50:00+05:30,2025-08-29 11:05:00+05:30,998.8350000000004,1,36
99894.88,842,118.64,117.45360000000001,12198,2025-08-29 13:50:00+05:30,2025-08-29 14:25:00+05:30,-998.9487999999932,1,36
99965.58,858,116.51,116.72,12211,2025-08-29 15:25:00+05:30,2025-09-01 09:15:00+05:30,180.17999999999464,1,36
99978.54999999999,863,115.85,114.69149999999999,12248,2025-09-01 10:40:00+05:30,2025-09-01 12:20:00+05:30,-999.7855000000031,1,36
99944.03,863,115.81,114.65190000000001,12268,2025-09-01 10:55:00+05:30,2025-09-01 14:00:00+05:30,-999.4402999999917,1,36
99927.74,866,115.39,114.23610000000001,12273,2025-09-01 11:55:00+05:30,2025-09-01 14:25:00+05:30,-999.277399999994,1,36
99935.0,869,115.0,113.85,12283,2025-09-01 12:25:00+05:30,2025-09-01 15:15:00+05:30,-999.3500000000049,1,36
99935.0,869,115.0,113.85,12283,2025-09-01 12:35:00+05:30,2025-09-01 15:15:00+05:30,-999.3500000000049,1,36
99935.0,869,115.0,113.85,12283,2025-09-01 13:30:00+05:30,2025-09-01 15:15:00+05:30,-999.3500000000049,1,36
99891.55,869,114.95,114.15,12285,2025-09-01 12:50:00+05:30,2025-09-01 15:25:00+05:30,-695.1999999999975,1,36
99982.09000000001,871,114.79,114.15,12285,2025-09-01 14:10:00+05:30,2025-09-01 15:25:00+05:30,-557.4400000000005,1,36
99974.8,872,114.65,114.15,12285,2025-09-01 14:20:00+05:30,2025-09-01 15:25:00+05:30,-436.0,1,36
99950.64,874,114.36,114.15,12285,2025-09-01 14:45:00+05:30,2025-09-01 15:25:00+05:30,-183.53999999999454,1,36
99986.64,876,114.14,114.15,12285,2025-09-01 15:10:00+05:30,2025-09-01 15:25:00+05:30,8.760000000004482,1,36
99995.40000000001,876,114.15,115.59,12286,2025-09-01 15:25:00+05:30,2025-09-02 09:15:00+05:30,1261.439999999998,1,36
99967.56,868,115.17,115.26,12360,2025-09-02 14:20:00+05:30,2025-09-02 15:25:00+05:30,78.12000000000296,1,36
99924.16,868,115.12,115.26,12360,2025-09-02 14:30:00+05:30,2025-09-02 15:25:00+05:30,121.5200000000005,1,36
99935.4,863,115.8,116.42,12435,2025-09-03 13:55:00+05:30,2025-09-03 15:25:00+05:30,535.0600000000039,1,36
99961.83,859,116.37,115.20630000000001,12498,2025-09-04 13:30:00+05:30,2025-09-04 14:25:00+05:30,-999.6182999999927,1,36
99935.0,869,115.0,115.3,12511,2025-09-04 15:25:00+05:30,2025-09-05 09:15:00+05:30,260.69999999999754,1,36
99910.8,870,114.84,115.9884,12565,2025-09-05 12:20:00+05:30,2025-09-05 13:45:00+05:30,999.1079999999959,1,36
99989.1,870,114.93,116.0793,12574,2025-09-05 12:40:00+05:30,2025-09-05 14:30:00+05:30,999.8909999999971,1,36
99910.44,861,116.04,114.87960000000001,12733,2025-09-09 09:25:00+05:30,2025-09-09 15:15:00+05:30,-999.1043999999963,1,36
99918.14,863,115.78,115.2,12735,2025-09-09 09:35:00+05:30,2025-09-09 15:25:00+05:30,-500.53999999999854,1,36
99959.40000000001,865,115.56,115.2,12735,2025-09-09 12:10:00+05:30,2025-09-09 15:25:00+05:30,-311.3999999999995,1,36
99993.6,868,115.2,116.33,12736,2025-09-09 15:25:00+05:30,2025-09-10 09:15:00+05:30,980.839999999996,1,36
99976.7,865,115.58,114.4242,12794,2025-09-10 12:05:00+05:30,2025-09-10 14:05:00+05:30,-999.7669999999994,1,36
99994.0,865,115.6,114.444,12794,2025-09-10 12:20:00+05:30,2025-09-10 14:05:00+05:30,-999.9399999999928,1,36
99935.0,869,115.0,113.85,12796,2025-09-10 13:45:00+05:30,2025-09-10 14:15:00+05:30,-999.3500000000049,1,36
99951.59999999999,876,114.1,114.66,12810,2025-09-10 14:55:00+05:30,2025-09-10 15:25:00+05:30,490.560000000002,1,36
99952.65999999999,863,115.82,116.43,12960,2025-09-12 13:15:00+05:30,2025-09-12 15:25:00+05:30,526.4300000000118,1,36
99905.8,862,115.9,115.33,13035,2025-09-15 12:50:00+05:30,2025-09-15 15:25:00+05:30,-491.3400000000064,1,36
99892.25,863,115.75,115.33,13035,2025-09-15 13:25:00+05:30,2025-09-15 15:25:00+05:30,-362.46000000000146,1,36
99962.38,866,115.43,115.33,13035,2025-09-15 14:25:00+05:30,2025-09-15 15:25:00+05:30,-86.60000000000738,1,36
99893.09999999999,866,115.35,115.33,13035,2025-09-15 14:40:00+05:30,2025-09-15 15:25:00+05:30,-17.319999999996554,1,36
99953.72,866,115.42,115.5,13110,2025-09-16 13:20:00+05:30,2025-09-16 15:25:00+05:30,69.27999999999852,1,36
99948.90000000001,862,115.95,116.04,13260,2025-09-18 11:05:00+05:30,2025-09-18 15:25:00+05:30,77.58000000000294,1,36
99978.54999999999,863,115.85,116.04,13260,2025-09-18 11:30:00+05:30,2025-09-18 15:25:00+05:30,163.97000000001032,1,36
99988.36,866,115.46,116.04,13260,2025-09-18 13:05:00+05:30,2025-09-18 15:25:00+05:30,502.28000000001083,1,36
99927.74,866,115.39,116.04,13260,2025-09-18 13:20:00+05:30,2025-09-18 15:25:00+05:30,562.9000000000049,1,36
99893.09999999999,866,115.35,116.04,13260,2025-09-18 13:30:00+05:30,2025-09-18 15:25:00+05:30,597.5400000000103,1,36
99915.91,851,117.41,116.2359,13332,2025-09-19 14:35:00+05:30,2025-09-19 15:10:00+05:30,-999.1590999999963,1,36
99943.34000000001,857,116.62,117.59,13336,2025-09-19 15:25:00+05:30,2025-09-22 09:15:00+05:30,831.289999999999,1,36
99998.08,832,120.19,119.86,13410,2025-09-22 13:40:00+05:30,2025-09-22 15:25:00+05:30,-274.5599999999986,1,36
99946.0,847,118.0,118.12,13485,2025-09-23 11:45:00+05:30,2025-09-23 15:25:00+05:30,101.64000000000385,1,36
99929.52,846,118.12,117.76,13486,2025-09-23 15:25:00+05:30,2025-09-24 09:15:00+05:30,-304.5599999999995,1,36
99979.88,847,118.04,116.85960000000001,13491,2025-09-24 09:20:00+05:30,2025-09-24 09:40:00+05:30,-999.798799999993,1,36
99941.44,851,117.44,116.26559999999999,13549,2025-09-24 10:00:00+05:30,2025-09-24 14:30:00+05:30,-999.4144000000048,1,36
99886.29999999999,853,117.1,115.929,13551,2025-09-24 10:30:00+05:30,2025-09-24 14:40:00+05:30,-998.8629999999935,1,36
99909.45999999999,854,116.99,116.08,13560,2025-09-24 10:55:00+05:30,2025-09-24 15:25:00+05:30,-777.1399999999971,1,36
99923.85,855,116.87,116.08,13560,2025-09-24 11:15:00+05:30,2025-09-24 15:25:00+05:30,-675.4500000000054,1,36
99909.06,857,116.58,116.08,13560,2025-09-24 12:10:00+05:30,2025-09-24 15:25:00+05:30,-428.5,1,36
99957.0,858,116.5,116.08,13560,2025-09-24 13:00:00+05:30,2025-09-24 15:25:00+05:30,-360.3600000000015,1,36
99923.4,860,116.19,116.08,13560,2025-09-24 15:00:00+05:30,2025-09-24 15:25:00+05:30,-94.59999999999951,1,36
99964.8,864,115.7,114.543,13631,2025-09-25 12:15:00+05:30,2025-09-25 15:05:00+05:30,-999.647999999997,1,36
99968.04999999999,865,115.57,114.79,13635,2025-09-25 12:05:00+05:30,2025-09-25 15:25:00+05:30,-674.6999999999887,1,36
99945.06,866,115.41,114.79,13635,2025-09-25 13:25:00+05:30,2025-09-25 15:25:00+05:30,-536.9199999999917,1,36
99919.08,866,115.38,114.79,13635,2025-09-25 14:15:00+05:30,2025-09-25 15:25:00+05:30,-510.9399999999906,1,36
99913.08,867,115.24,114.79,13635,2025-09-25 14:50:00+05:30,2025-09-25 15:25:00+05:30,-390.14999999999014,1,36
99997.8,870,114.94,113.7906,13639,2025-09-26 09:20:00+05:30,2025-09-26 09:30:00+05:30,-999.978,1,36
99986.25,875,114.27,113.12729999999999,13694,2025-09-26 09:40:00+05:30,2025-09-26 14:05:00+05:30,-999.8625000000043,1,36
99986.77,877,114.01,112.8699,13695,2025-09-26 11:50:00+05:30,2025-09-26 14:10:00+05:30,-999.8677000000034,1,36
99946.77,883,113.19,112.7,13710,2025-09-26 14:25:00+05:30,2025-09-26 15:25:00+05:30,-432.66999999999547,1,36
99964.43,883,113.21,114.34209999999999,13714,2025-09-29 09:15:00+05:30,2025-09-29 09:30:00+05:30,999.6442999999948,1,36
